Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare,Farm_Area(acres),Fertilizer_Used(tons),Pesticide_Used(kg),Water_Usage(cubic meters)
West,Loam,Soybean,871.1988391537706,23.893836805954425,Sunny,143,6.871587455708848,156.1,1.18,4.43,73646.55
East,Sandy,Maize,834.1983392673171,29.185132111092276,Cloudy,63,6.465154305971745,460.93,1.09,1.31,54314.28
South,Silt,Soybean,985.8503182619417,31.023559461307528,Rainy,93,6.783291323715234,266.03,8.57,1.35,43610.21
South,Clay,Cotton,732.1548087781068,22.163060745657717,Cloudy,126,6.468871260777066,324.21,5.47,2.86,49551.67333333334
West,Silt,Barley,911.0992417271926,35.65955175293888,Cloudy,129,6.206611295957394,253.43,6.2,3.375,39956.880000000005
West,Clay,Barley,872.3264799950994,32.36797026725486,Cloudy,109,6.182524733704775,299.265,4.095,0.75,41989.11
North,Clay,Wheat,843.0427370084712,30.32333701047148,Rainy,83,6.534909533084731,210.88500000000002,6.105,2.235,44398.345
North,Clay,Wheat,957.9443335306772,26.38260418932928,Sunny,123,6.516818873062245,210.88500000000002,6.105,2.235,44398.345
South,Clay,Barley,998.8936582434292,15.786250384335732,Rainy,94,6.651478676196864,299.265,4.095,0.75,41989.11
West,Clay,Wheat,583.1885837282184,26.749520480374265,Sunny,62,6.517904909485867,210.88500000000002,6.105,2.235,44398.345
West,Sandy,Maize,828.4187290472294,26.605050455656738,Rainy,117,6.653571966559589,460.93,1.09,1.31,54314.28
West,Loam,Soybean,799.796919944409,33.607414695951945,Sunny,101,6.380250334922333,156.1,1.18,4.43,73646.55
West,Silt,Barley,880.7731492563382,37.663448628085945,Rainy,145,6.879262908828056,253.43,6.2,3.375,39956.880000000005
North,Peaty,Maize,651.6662670228923,24.827489090320235,Sunny,86,6.752941210961437,389.37,0.57,4.93,60202.14
East,Sandy,Barley,763.9238337780761,36.93106119115274,Rainy,92,6.786181188528767,59.535,2.9,1.835,58807.185
North,Silt,Barley,946.4706204101363,25.30458622320866,Rainy,94,6.662552733595233,253.43,6.2,3.375,39956.880000000005
East,Loam,Barley,657.7217960720676,17.37840345376305,Cloudy,71,6.269051743379898,446.76,7.79,0.96,93656.06
East,Clay,Barley,386.8906387690152,32.26795149203238,Rainy,108,6.176068782479749,299.265,4.095,0.75,41989.11
West,Loam,Soybean,908.2111407280212,17.439716876147656,Cloudy,143,6.694669400395173,156.1,1.18,4.43,73646.55
South,Clay,Wheat,932.1760836896192,32.150938079384986,Sunny,125,6.327861144695821,210.88500000000002,6.105,2.235,44398.345
North,Silt,Wheat,635.7468216770043,36.37682115003166,Cloudy,133,6.4203475827968965,288.52,1.79,4.78,23208.04
West,Sandy,Soybean,639.748119848323,34.951955278607265,Rainy,115,6.283324811518689,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
East,Clay,Rice,973.4104991876336,18.652367020156,Sunny,62,6.378317039859828,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
West,Sandy,Barley,923.3445122160246,39.63333860899312,Sunny,109,6.26343007577915,59.535,2.9,1.835,58807.185
North,Clay,Rice,640.7045106666078,28.324131198694,Rainy,72,6.412354350053234,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
East,Clay,Wheat,992.0759693108432,18.151734591682665,Rainy,139,6.400032873861612,210.88500000000002,6.105,2.235,44398.345
West,Silt,Barley,612.9019929649564,34.88849987875271,Rainy,88,6.850084206575496,253.43,6.2,3.375,39956.880000000005
West,Sandy,Barley,923.4196550229588,15.60975275198394,Sunny,141,6.776896661958296,59.535,2.9,1.835,58807.185
North,Loam,Maize,954.3761801028376,32.7222783733749,Rainy,138,6.68293602044362,128.23,4.91,0.77,18660.03
South,Sandy,Rice,797.8816822600531,28.859938855876365,Sunny,146,6.441298926767566,308.40500000000003,4.595,4.220000000000001,78580.925
South,Silt,Rice,819.7226986111169,19.22751990434997,Sunny,114,6.691737695720993,464.6,5.18,0.91,9392.38
West,Loam,Barley,725.973674492819,31.86138929996924,Cloudy,96,6.354732762278635,446.76,7.79,0.96,93656.06
North,Silt,Wheat,958.3653917224348,16.955336567334122,Rainy,129,6.849698453725978,288.52,1.79,4.78,23208.04
North,Loam,Barley,894.6920966321456,30.814186526719556,Sunny,124,6.388179502688618,446.76,7.79,0.96,93656.06
West,Clay,Rice,889.0151351072735,29.895573807878385,Rainy,88,6.505836522857335,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
East,Clay,Cotton,695.6925675806332,36.99703423569858,Sunny,73,6.62505430789279,324.21,5.47,2.86,49551.67333333334
East,Loam,Maize,927.1062239426426,38.53128005232638,Rainy,89,6.821986980422513,128.23,4.91,0.77,18660.03
West,Sandy,Barley,822.1577495866372,34.512328034015155,Cloudy,121,6.4804460589384325,59.535,2.9,1.835,58807.185
North,Loam,Cotton,907.2060502658449,29.155637026525014,Sunny,133,6.2462494092713605,387.78,6.245,2.84,57761.24
North,Clay,Wheat,655.1689322427064,32.669067692255865,Sunny,120,6.883809760947095,210.88500000000002,6.105,2.235,44398.345
West,Loam,Wheat,852.0878161798686,15.411924349498216,Rainy,96,6.682945110729605,162.28,5.85,2.42,65838.4
West,Sandy,Maize,574.5559248605766,35.396650426596835,Cloudy,128,6.372537431598492,460.93,1.09,1.31,54314.28
North,Clay,Wheat,830.6547566164547,22.162303466265687,Cloudy,67,6.760198211292796,210.88500000000002,6.105,2.235,44398.345
West,Loam,Barley,429.449958407581,34.20456857231169,Sunny,96,6.276942869435816,446.76,7.79,0.96,93656.06
South,Clay,Cotton,927.1349801483876,26.69220170982608,Sunny,67,6.479258629005065,324.21,5.47,2.86,49551.67333333334
North,Peaty,Maize,846.3763729488934,30.2737567612247,Sunny,121,6.640783783659291,389.37,0.57,4.93,60202.14
North,Loam,Cotton,694.5326122897615,39.21185521769017,Cloudy,75,6.359048209456557,387.78,6.245,2.84,57761.24
West,Clay,Barley,620.299494107846,17.23833271331517,Cloudy,141,6.346133438792678,299.265,4.095,0.75,41989.11
West,Silt,Barley,921.9786692324574,23.586898711751477,Sunny,122,6.466215615394519,253.43,6.2,3.375,39956.880000000005
West,Silt,Soybean,915.9232109956378,37.30537000814566,Cloudy,99,6.52391947562691,266.03,8.57,1.35,43610.21
South,Loam,Soybean,874.5324782072787,28.702827144921518,Rainy,134,6.452777235434804,156.1,1.18,4.43,73646.55
South,Silt,Soybean,576.8450423062347,19.50724900490877,Rainy,81,6.446727901890969,266.03,8.57,1.35,43610.21
North,Sandy,Rice,888.4044150014425,17.999846821473994,Rainy,103,6.399865956430637,308.40500000000003,4.595,4.220000000000001,78580.925
East,Clay,Cotton,655.7403167180188,30.71492405411753,Rainy,75,6.277397761532452,324.21,5.47,2.86,49551.67333333334
East,Loam,Wheat,973.7645671327904,36.14699525114018,Rainy,65,6.819570248271391,162.28,5.85,2.42,65838.4
East,Clay,Barley,962.1601299038848,28.950031379546807,Cloudy,74,6.797481637996489,299.265,4.095,0.75,41989.11
South,Sandy,Barley,775.565893797283,34.77697341828663,Cloudy,102,6.375933828268064,59.535,2.9,1.835,58807.185
West,Sandy,Rice,920.1837018618356,30.737118670902085,Rainy,146,6.748499758843751,308.40500000000003,4.595,4.220000000000001,78580.925
South,Clay,Rice,939.7435669534,38.39898073376739,Cloudy,114,6.690926664884712,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
East,Silt,Barley,973.7697429739004,19.219535405352868,Sunny,100,6.353155064319514,253.43,6.2,3.375,39956.880000000005
North,Sandy,Cotton,757.0819072892468,16.742325121368943,Cloudy,115,6.705504865249277,122.805,2.1,2.18,53381.215
South,Clay,Wheat,997.8874021962612,23.62975546661725,Sunny,92,6.601918594901954,210.88500000000002,6.105,2.235,44398.345
West,Sandy,Rice,932.6604269040238,35.50925887278616,Cloudy,132,6.333734607038426,308.40500000000003,4.595,4.220000000000001,78580.925
South,Peaty,Maize,477.72858235524967,26.76849378376813,Cloudy,107,6.487646403977909,389.37,0.57,4.93,60202.14
South,Loam,Soybean,774.4308035512939,26.271135964408952,Sunny,120,6.817815361447224,156.1,1.18,4.43,73646.55
South,Sandy,Barley,932.8837619686208,36.56623497606463,Rainy,142,6.519105387572813,59.535,2.9,1.835,58807.185
South,Sandy,Maize,786.9040848980658,21.24831937819647,Cloudy,77,6.395669364638372,460.93,1.09,1.31,54314.28
East,Peaty,Maize,911.0832097283636,19.57539185805473,Rainy,142,6.354039558481018,389.37,0.57,4.93,60202.14
North,Sandy,Rice,665.9228267660596,16.298489984335454,Rainy,102,6.390829153993551,308.40500000000003,4.595,4.220000000000001,78580.925
South,Loam,Wheat,876.1335878320685,30.336275668821216,Sunny,126,6.700644323411725,162.28,5.85,2.42,65838.4
North,Clay,Wheat,676.3712038455561,26.089132644253382,Cloudy,81,6.279819692684776,210.88500000000002,6.105,2.235,44398.345
West,Sandy,Barley,822.9577143406033,31.32715612211916,Rainy,91,6.623858001423703,59.535,2.9,1.835,58807.185
West,Silt,Wheat,999.7882523936868,36.94532616660456,Cloudy,84,6.210584042893844,288.52,1.79,4.78,23208.04
East,Clay,Barley,913.8722544414734,23.2632775489148,Cloudy,141,6.883644430846272,299.265,4.095,0.75,41989.11
East,Clay,Wheat,899.7107710681316,25.13719706575276,Rainy,99,6.199755395347213,210.88500000000002,6.105,2.235,44398.345
South,Silt,Wheat,822.5640414468492,31.1708292868658,Rainy,127,6.654647752239427,288.52,1.79,4.78,23208.04
East,Loam,Soybean,851.2858532986029,18.76371350780643,Rainy,67,6.709182815219231,156.1,1.18,4.43,73646.55
North,Clay,Cotton,758.409295254061,35.16244992685611,Sunny,121,6.250607248618157,324.21,5.47,2.86,49551.67333333334
South,Peaty,Maize,462.4982498131417,22.148881433856964,Cloudy,137,6.354675799049559,389.37,0.57,4.93,60202.14
West,Sandy,Soybean,700.0104744565485,37.75999358530375,Cloudy,91,6.642301564910699,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
East,Sandy,Soybean,950.7806841793628,28.61712812452646,Cloudy,73,6.334886311027555,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
North,Clay,Cotton,942.9081349889938,29.60045854531353,Cloudy,143,6.310178745008642,324.21,5.47,2.86,49551.67333333334
East,Silt,Barley,915.5833555324532,31.63811652697976,Cloudy,140,6.28143849493937,253.43,6.2,3.375,39956.880000000005
South,Sandy,Maize,814.4322712902789,16.637261658854985,Sunny,99,6.215045005557131,460.93,1.09,1.31,54314.28
East,Loam,Maize,576.8509968378755,24.459145146340827,Cloudy,69,6.607790982761704,128.23,4.91,0.77,18660.03
West,Clay,Rice,676.5808429160439,32.73026146191404,Rainy,113,6.553363212038812,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
South,Loam,Barley,980.0935554742572,37.07524010200957,Sunny,98,6.286433991309901,446.76,7.79,0.96,93656.06
East,Silt,Soybean,771.4441321911842,32.81207026220953,Rainy,76,6.737884351462475,266.03,8.57,1.35,43610.21
South,Sandy,Barley,848.5127018108415,38.110291317569775,Cloudy,79,6.412161796595313,59.535,2.9,1.835,58807.185
North,Loam,Cotton,821.6476112114418,38.82850309441638,Sunny,67,6.541627053647247,387.78,6.245,2.84,57761.24
East,Loam,Cotton,890.0939876878383,38.38862619007256,Cloudy,78,6.676022409126116,387.78,6.245,2.84,57761.24
North,Sandy,Maize,631.2611414490767,30.127063351383818,Sunny,91,6.27768155918912,460.93,1.09,1.31,54314.28
West,Clay,Wheat,495.9039481685013,38.73848449756743,Sunny,125,6.421608917762577,210.88500000000002,6.105,2.235,44398.345
West,Clay,Barley,932.484046781338,16.102743398510796,Cloudy,132,6.614251830470137,299.265,4.095,0.75,41989.11
North,Silt,Wheat,793.8550089681688,16.640085510470957,Rainy,61,6.8651324132375455,288.52,1.79,4.78,23208.04
South,Loam,Wheat,983.8886466798554,15.21492503939767,Cloudy,126,6.676871291142088,162.28,5.85,2.42,65838.4
West,Clay,Barley,911.6495254734132,16.07411404453628,Sunny,144,6.537531450240336,299.265,4.095,0.75,41989.11
South,Sandy,Soybean,982.1434388388602,31.319724889424894,Cloudy,116,6.462012815511821,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
East,Loam,Soybean,807.8847890482052,24.02928104682721,Cloudy,110,6.526338672742463,156.1,1.18,4.43,73646.55
South,Clay,Cotton,702.9005253935395,27.126374762331448,Sunny,122,6.834552643902499,324.21,5.47,2.86,49551.67333333334
North,Clay,Cotton,610.9341088451911,37.89895224048749,Rainy,115,6.203017195670461,324.21,5.47,2.86,49551.67333333334
North,Sandy,Barley,834.7747727084238,17.83583040575883,Rainy,130,6.447299390247742,59.535,2.9,1.835,58807.185
South,Loam,Maize,916.5660519822228,38.38920065679351,Rainy,143,6.522045234297691,128.23,4.91,0.77,18660.03
North,Silt,Rice,918.7149902532516,26.26779932342847,Cloudy,117,6.469511674104427,464.6,5.18,0.91,9392.38
North,Silt,Soybean,964.1709775575192,28.3358389497578,Sunny,111,6.453240422611745,266.03,8.57,1.35,43610.21
South,Silt,Wheat,564.9090144940468,37.26454913639181,Rainy,126,6.331357695810063,288.52,1.79,4.78,23208.04
West,Sandy,Barley,923.9841891955992,25.35934207563894,Sunny,76,6.63239405769297,59.535,2.9,1.835,58807.185
North,Silt,Soybean,789.3557410518534,16.605326931087248,Sunny,142,6.395034313839967,266.03,8.57,1.35,43610.21
East,Clay,Cotton,691.6076227795463,29.381465498896468,Sunny,92,6.519278367217545,324.21,5.47,2.86,49551.67333333334
South,Clay,Rice,844.6588799758915,18.40335903723508,Rainy,136,6.802243064232985,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
East,Silt,Soybean,955.0488024637848,28.95968758922524,Rainy,111,6.225356420628926,266.03,8.57,1.35,43610.21
East,Loam,Cotton,865.8263466800813,20.702354202655947,Sunny,123,6.229146272885459,387.78,6.245,2.84,57761.24
South,Silt,Soybean,684.5443027446817,25.99627705556497,Sunny,114,6.835742909579981,266.03,8.57,1.35,43610.21
North,Sandy,Rice,728.1583516825945,24.538673887509987,Rainy,125,6.304060032829639,308.40500000000003,4.595,4.220000000000001,78580.925
West,Sandy,Maize,977.4872286814048,38.46239106041765,Sunny,137,6.644326370548648,460.93,1.09,1.31,54314.28
East,Sandy,Rice,394.87859006842586,26.740187027323884,Rainy,97,6.40289572410016,308.40500000000003,4.595,4.220000000000001,78580.925
West,Sandy,Cotton,988.3034798554364,37.52343857033419,Cloudy,148,6.405466496794709,122.805,2.1,2.18,53381.215
North,Loam,Barley,619.1049373840116,38.503144431668,Cloudy,129,6.51944313299963,446.76,7.79,0.96,93656.06
West,Loam,Soybean,612.286222964615,18.90199017609931,Cloudy,126,6.880202997023831,156.1,1.18,4.43,73646.55
South,Loam,Barley,667.4224319700371,30.54983655132585,Rainy,94,6.173856993336571,446.76,7.79,0.96,93656.06
North,Sandy,Rice,939.24270295955,22.04978323800156,Sunny,61,6.244856292731224,308.40500000000003,4.595,4.220000000000001,78580.925
North,Clay,Wheat,799.0622571417281,37.95546860201209,Sunny,143,6.415112868191791,210.88500000000002,6.105,2.235,44398.345
West,Sandy,Barley,877.9075430398838,33.11838752803537,Cloudy,97,6.384278677482051,59.535,2.9,1.835,58807.185
West,Loam,Barley,867.005465899544,18.372455591735623,Sunny,70,6.653856910750403,446.76,7.79,0.96,93656.06
North,Sandy,Soybean,868.670198412013,15.12009352079421,Rainy,149,6.623832553133953,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
South,Silt,Barley,957.9989672317612,27.270707902298422,Sunny,98,6.286298863514123,253.43,6.2,3.375,39956.880000000005
North,Loam,Cotton,961.8614692063456,19.11780950755814,Cloudy,125,6.297292253978695,387.78,6.245,2.84,57761.24
East,Loam,Wheat,938.4689528035416,22.77048843888792,Sunny,94,6.442665903043947,162.28,5.85,2.42,65838.4
North,Sandy,Cotton,820.4692711480427,16.628218709816174,Sunny,125,6.271768153140213,122.805,2.1,2.18,53381.215
North,Silt,Rice,746.3438031811309,36.00621502582721,Cloudy,77,6.306204741678504,464.6,5.18,0.91,9392.38
North,Sandy,Cotton,712.7938128686571,36.62507404045108,Cloudy,133,6.662621497739967,122.805,2.1,2.18,53381.215
North,Sandy,Soybean,668.2686180375564,36.09411555917241,Sunny,125,6.2662767337152445,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
North,Loam,Barley,962.9374573691388,18.384934503712262,Sunny,125,6.207095057998207,446.76,7.79,0.96,93656.06
West,Sandy,Soybean,609.5346729660189,32.1953151405273,Sunny,111,6.780537815656459,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
South,Clay,Wheat,803.3290339234961,28.19951655416209,Rainy,84,6.429639247654757,210.88500000000002,6.105,2.235,44398.345
West,Clay,Barley,591.3918899699759,35.40534292774937,Cloudy,63,6.394734257282833,299.265,4.095,0.75,41989.11
South,Sandy,Maize,761.6509512306067,23.46864327908511,Rainy,149,6.882573406520381,460.93,1.09,1.31,54314.28
North,Sandy,Maize,696.0472716484143,34.14601753611021,Cloudy,62,6.294877705028271,460.93,1.09,1.31,54314.28
East,Silt,Barley,945.843950253932,34.44719689402582,Cloudy,125,6.475651013775519,253.43,6.2,3.375,39956.880000000005
East,Silt,Soybean,550.467816069418,37.500568769392856,Rainy,119,6.228090848571952,266.03,8.57,1.35,43610.21
South,Loam,Wheat,614.649020558904,31.27915422156289,Sunny,121,6.813192257363469,162.28,5.85,2.42,65838.4
East,Silt,Wheat,808.9750183288841,19.04692536595225,Sunny,89,6.384881133511225,288.52,1.79,4.78,23208.04
North,Sandy,Maize,846.2552271900544,17.993410052106633,Cloudy,110,6.582098441073013,460.93,1.09,1.31,54314.28
South,Silt,Wheat,701.6041274457374,16.069495320723757,Cloudy,147,6.880542938889547,288.52,1.79,4.78,23208.04
West,Loam,Soybean,647.1766286439582,26.09201523299975,Rainy,105,6.728109073793816,156.1,1.18,4.43,73646.55
North,Loam,Wheat,946.0996668907128,38.5177438267641,Rainy,84,6.82986052179973,162.28,5.85,2.42,65838.4
East,Silt,Soybean,580.616846516682,29.23150703069406,Rainy,88,6.375243436643309,266.03,8.57,1.35,43610.21
East,Sandy,Soybean,661.0763044826914,30.322040761219892,Rainy,112,6.509168381449032,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
East,Clay,Barley,853.1083565288716,35.394581233272234,Cloudy,78,6.2846661935782375,299.265,4.095,0.75,41989.11
South,Sandy,Soybean,906.164974412093,39.622809501976064,Sunny,109,6.665131565988659,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
East,Loam,Cotton,928.7468116741978,17.540813437350224,Sunny,140,6.558437414810463,387.78,6.245,2.84,57761.24
North,Loam,Barley,934.0887991383404,30.439595797853958,Rainy,114,6.746213676975363,446.76,7.79,0.96,93656.06
South,Silt,Soybean,728.8749416442538,30.69838061731365,Rainy,86,6.6280699443880735,266.03,8.57,1.35,43610.21
North,Sandy,Barley,622.8899497036724,15.712552469360434,Cloudy,71,6.837084520382455,59.535,2.9,1.835,58807.185
South,Loam,Soybean,547.2741353048877,37.30491831523209,Rainy,126,6.453024797033035,156.1,1.18,4.43,73646.55
South,Silt,Soybean,811.0105822843465,25.837016846471705,Sunny,143,6.467102119728894,266.03,8.57,1.35,43610.21
North,Silt,Wheat,895.5484465324326,22.94139719998248,Rainy,76,6.631659739887931,288.52,1.79,4.78,23208.04
South,Sandy,Rice,823.1339132423185,28.791486461299044,Cloudy,112,6.52499715158445,308.40500000000003,4.595,4.220000000000001,78580.925
South,Sandy,Rice,894.3578340880748,20.70444438338013,Sunny,96,6.269022551772632,308.40500000000003,4.595,4.220000000000001,78580.925
North,Silt,Rice,899.1943812584606,30.010445855852964,Cloudy,129,6.6606252093958656,464.6,5.18,0.91,9392.38
East,Peaty,Maize,969.9682754671074,18.49092613187653,Cloudy,140,6.537119822023133,389.37,0.57,4.93,60202.14
